Tag ID,Tag Time,Eject Time (s),Hold Time (s),Retract Time (s),Detected During Retract
37,2026-03-27 05:32:16,2.0,10.0,2.0,No
37,2026-03-27 06:10:57,3.0,10.0,2.0,No
37,2026-03-27 06:11:19,3.0,10.0,2.0,No
37,2026-03-27 06:34:17,2.0,10.0,0.0,No
37,2026-03-27 06:34:34,2.0,10.0,0.0,No
37,2026-03-27 06:55:33,3.0,10.0,0.0,No
37,2026-03-27 06:56:30,2.0,10.0,1.0,No
37,2026-03-27 06:57:53,2.0,10.0,2.0,No
37,2026-03-27 07:12:52,3.0,10.0,0.0,No
37,2026-03-27 07:13:37,2.0,10.0,1.0,No
37,2026-03-27 09:50:56,3.0,10.0,0.0,No
37,2026-03-27 09:59:09,2.0,10.0,1.0,No
37,2026-03-27 10:14:45,0.0,10.0,0.0,No
37,2026-03-27 10:16:27,2.0,10.0,2.0,No
37,2026-03-27 10:19:05,2.0,10.0,2.0,No
37,2026-03-27 10:26:29,1.0,10.0,2.0,No
37,2026-03-27 10:29:28,2.0,9.0,2.0,No
37,2026-03-27 10:32:00,4.0,10.0,1.0,No
37,2026-03-27 10:33:26,1.0,10.0,1.0,No
37,2026-03-27 10:35:33,1.0,10.0,0.0,No
37,2026-03-27 10:36:43,1.0,11.0,0.0,No
37,2026-03-27 10:39:31,2.0,10.0,1.0,No
37,2026-03-27 10:42:36,2.0,10.0,2.0,No
37,2026-03-27 10:43:30,2.0,10.0,1.0,No
37,2026-03-27 10:50:00,2.0,10.0,0.0,No
37,2026-03-27 10:50:22,2.0,10.0,2.0,No
37,2026-03-27 10:51:22,2.0,10.0,1.0,No
37,2026-03-27 10:54:11,3.0,10.0,1.0,No
37,2026-03-27 11:07:17,2.0,10.0,1.0,No
37,2026-03-27 11:08:45,2.0,10.0,0.0,No
37,2026-03-27 11:10:07,2.0,11.0,1.0,No
37,2026-03-27 11:13:05,1.0,10.0,2.0,No
37,2026-03-27 11:14:46,1.0,10.0,1.0,No
37,2026-03-27 11:15:16,2.0,10.0,2.0,No
37,2026-03-27 11:22:27,2.0,10.0,0.0,No
37,2026-03-27 11:23:06,2.0,10.0,1.0,No
37,2026-03-27 11:23:37,2.0,10.0,1.0,No
37,2026-03-27 11:35:37,2.0,11.0,0.0,No
37,2026-03-27 11:40:44,2.0,10.0,0.0,No
37,2026-03-27 11:40:56,0,0,0,Yes
37,2026-03-27 11:50:34,2.0,10.0,1.0,No
37,2026-03-27 11:56:47,2.0,10.0,1.0,No
